ts_ms,open,high,low,close
1780616700000,754.889,754.891,754.6,754.609
1780617600000,754.607,754.84,753.8,753.97
1780618500000,754,754.21,753.71,753.96
1780619400000,753.99,754.16,753.6,753.83
1780620300000,753.75,754.02,753.17,753.45
1780621200000,753.41,753.5,753.07,753.29
1780622100000,753.26,753.34,752.23,752.57
1780623000000,752.63,753.15,752.63,752.91
1780623900000,753.02,753.56,752.75,753.51
1780624800000,753.56,753.95,753.41,753.82
1780625700000,753.92,754.15,753.67,754.02
1780626600000,754,754.07,753.68,753.79
1780627500000,753.74,753.91,753.54,753.59
1780628400000,753.64,753.69,753.27,753.62
1780629300000,753.65,753.94,753.39,753.4
1780630200000,753.41,753.58,753.35,753.44
1780631100000,753.45,753.45,752.91,753.09
1780632000000,753.16,753.41,753.12,753.15
1780632900000,753.27,753.62,753.24,753.33
1780633800000,753.3,753.74,753.17,753.57
1780634700000,753.58,754.01,753.51,753.91
1780635600000,753.92,753.92,753.44,753.51
1780636500000,753.54,753.83,753.41,753.49
1780637400000,753.58,753.92,753.58,753.72
1780638300000,753.62,753.62,753.23,753.38
1780639200000,753.44,754.02,753.43,753.51
1780640100000,753.46,753.47,752.93,753.08
1780641000000,753.18,753.18,752.81,752.81
1780641900000,752.75,753.11,752.65,752.95
1780642800000,753,753.05,752.46,752.51
1780643700000,752.61,753.06,752.29,753.05
1780644600000,753.08,753.53,753.07,753.22
1780645500000,753.25,753.52,753.2,753.21
1780646400000,754.37,754.37,753.028,753.386
1780647300000,753.391,754.024,753.236,754.024
1780648200000,754.042,754.246,753.664,753.668
1780649100000,753.669,753.732,753.451,753.557
1780650000000,753.556,755.201,753.486,754.543
1780650900000,754.576,754.856,754.087,754.087
1780651800000,754.085,754.2,753.897,753.985
1780652700000,753.982,754.376,753.972,754.256
1780653600000,754.257,754.57,754.223,754.57
1780654500000,754.571,754.876,754.456,754.797
1780655400000,754.802,754.815,754.564,754.711
1780656300000,754.71,754.78,754.318,754.328
1780657200000,754.323,754.461,754.22,754.305
1780658100000,754.305,754.359,753.54,754.359
1780659000000,754.356,754.59,754.23,754.339
1780659900000,754.338,754.355,753.799,753.807
1780660800000,753.808,753.817,753.299,753.375
1780661700000,753.377,753.85,753.33,753.489
1780662600000,753.503,754.41,752.24,753.501
1780663500000,753.499,753.71,752.456,752.546
1780664400000,752.45,752.639,751.98,752.143
1780665300000,752.131,752.53,752.011,752.18
1780666200000,752.3,752.8,750.285,750.325
1780667100000,750.315,750.64,748.68,748.764
1780668000000,748.76,750.23,748.25,750.049
