ts_ms,open,high,low,close
1785486600000,198.62,198.717,198.29,198.49
1785487500000,198.37,198.535,198.3,198.46
1785488400000,198.459,198.655,198.334,198.524
1785489300000,198.53,198.53,198.204,198.53
1785490200000,198.19,198.25,197.836,198.01
1785491100000,197.97,198.014,197.761,197.95
1785492000000,197.71,198.2,197.676,198.08
1785492900000,198.01,198.174,197.945,198.01
1785493800000,197.87,198.075,197.79,197.84
1785494700000,197.88,197.935,197.625,197.88
1785495600000,197.99,198.167,197.675,197.77
1785496500000,197.74,197.82,197.278,197.36
1785497400000,197.26,197.44,197.215,197.25
1785498300000,197.66,197.66,197.254,197.51
1785499200000,197.28,197.584,196.89,196.89
1785500100000,196.76,196.995,196.455,196.99
1785501000000,196.98,197.043,196.615,196.69
1785501900000,196.53,196.95,196.42,196.8
1785502800000,196.86,197.446,196.787,197.32
1785503700000,197.35,198.6,197.25,198.45
1785504600000,198.525,200.1,197.11,197.485
1785505500000,197.59,198.5,196.99,197.705
1785506400000,197.62,197.88,194.94,195.48
1785507300000,195.45,197.24,195.06,196.99
1785508200000,197.02,198.04,196.78,197.83
1785509100000,197.9,198.915,197.54,198.112
1785510000000,198.13,198.32,196.62,197.205
1785510900000,197.21,197.89,195.31,195.63
1785511800000,195.59,196.665,195.24,196.16
1785512700000,196.17,196.5,195.67,196.31
1785513600000,196.36,196.81,196.19,196.59
1785514500000,196.66,198.03,196.2,198.03
1785515400000,198.04,198.28,197.5,197.68
1785516300000,197.69,198.5,197.57,198.244
1785517200000,198.21,198.83,198.15,198.705
1785518100000,198.7,199.31,198.69,199.245
1785519000000,199.24,199.96,199.155,199.325
1785519900000,199.34,199.71,198.99,199.485
1785520800000,199.45,199.775,198.85,198.9
1785521700000,198.9,199.23,198.5,198.55
1785522600000,198.63,198.89,198.48,198.725
1785523500000,198.71,199.3,198.71,198.96
1785524400000,198.92,199.11,198.285,198.697
1785525300000,198.72,201.11,198.69,200.285
1785526200000,200.3,201.07,199.9,201.07
1785527100000,201.09,201.98,200.63,200.68
1785528000000,200.77,200.822,199.715,200.02
1785528900000,199.94,200.01,199.84,199.84
1785529800000,199.98,200.005,199.924,199.97
1785530700000,199.97,200.003,199.51,199.51
1785531600000,199.82,199.98,199.558,199.78
1785532500000,199.978,199.978,199.845,199.845
1785533400000,199.845,199.885,199.362,199.366
1785534300000,199.08,199.401,198.9,198.95
1785535200000,198.95,199.04,198.95,198.95
1785536100000,198.99,199.085,198.925,199
1785537000000,199.023,199.27,199.016,199.095
1785537900000,199.1,199.177,198.951,199
1785538800000,199.01,199.105,198.95,199.01
1785539700000,199.11,199.125,199.025,199.11
1785540600000,199.1,199.1,199.025,199.08
1785541500000,199.08,199.105,198.948,198.948
1785542400000,198.947,198.947,198.946,198.946
1785543300000,193.71,193.71,193.71,193.71
1785545100000,197.69,197.69,197.69,197.69
1785548700000,197.72,197.72,197.72,197.72
1785549600000,197.72,197.94,193.71,193.71
1785550500000,197.75,198.71,193.71,193.72
1785551400000,198.71,200,193.72,193.72
1785552300000,200,200,193.72,194
1785553200000,200,200,195.08,195.08
1785554100000,200,201.39,193.72,201.39
1785555000000,201.39,201.39,193.72,201.38
1785556800000,201.38,201.38,193.82,193.84
1785557700000,193.84,201.39,193.84,201.39
1785558600000,201.39,201.39,199.39,199.39
1785559500000,201.38,202.25,199.39,199.39
1785560400000,199.39,202.2,199.35,199.35
1785561300000,201.49,202.2,199.32,199.84
1785562200000,199.32,202.19,199.16,199.16
1785563100000,202.18,202.19,199.15,202.17
1785564000000,202.17,202.17,199.27,199.27
1785564900000,202.17,202.2,199.13,199.61
1785565800000,202.19,202.2,199.13,199.13
1785566700000,202.19,202.19,199.1,199.1
1785569400000,202.19,202.2,202.19,202.2
1785570300000,199.47,199.47,199.47,199.47
1785571200000,202.2,202.2,199.07,199.07
1785572100000,202.2,202.2,199.29,199.29
1785573900000,199.29,202.2,199.03,199.03
1785574800000,199.04,200,199.03,199.03
1785575700000,199.03,199.1,197.92,199.1
1785576600000,197.93,199.99,197.92,197.92
1785577500000,197.96,200,196,196
1785578400000,197.84,199.34,197.84,199.34
1785580200000,199.34,199.4,198.42,198.42
1785581100000,199.48,199.48,199.48,199.48
1785582000000,199.19,199.66,198.36,198.36
1785582900000,199.28,199.78,198.36,199.78
1785583800000,199.85,200.16,198.1,199.49
1785584700000,200.27,200.34,199.49,199.49
1785585600000,200.2,200.2,199.49,199.49
1785587400000,200.22,200.44,199.49,200.29
1785588300000,200.45,200.48,199.49,199.49
1785589200000,200.38,200.48,199.49,199.49
1785590100000,200,200,200,200
1785591000000,200,200,199.98,199.98
1785591900000,200,200,199.81,199.81
1785592800000,199.8,200,199.78,199.78
1785593700000,199.85,199.85,199.85,199.85
1785594600000,199.85,200,199.65,199.65
1785595500000,199.67,199.72,199.61,199.72
1785596400000,199.72,199.72,199.61,199.61
1785597300000,199.65,199.73,199.56,199.63
1785598200000,199.73,199.92,199.5,199.5
1785599100000,199.53,200,199.49,199.49
1785600000000,200.06,200.56,199.49,199.84
1785600900000,200.48,200.56,200.13,200.13
1785603600000,200.2,200.2,200.2,200.2
1785604500000,200.2,200.2,200.2,200.2
1785608100000,200.1,200.1,200.1,200.1
1785609900000,200.09,200.14,200.09,200.14
1785610800000,200.04,200.04,200.04,200.04
1785614400000,200.14,200.14,200,200
1785615300000,200,200,200,200
1785616200000,200,200,200,200
1785617100000,200,200,200,200
1785618900000,200,200,199.71,199.71
1785619800000,199.71,199.71,199.71,199.71
1785622500000,199.92,199.92,199.92,199.92
1785624300000,200.2,200.2,200.2,200.2
1785626100000,200.2,200.61,200.2,200.61
1785627000000,200.61,200.61,199.71,199.71
1785627900000,199.98,199.98,199.98,199.98
1785630600000,199.98,200.07,199.71,199.71
1785633300000,199.69,199.72,199.64,199.72
1785634200000,199.72,199.72,199.72,199.72
1785635100000,199.72,199.79,199.72,199.72
1785636000000,199.79,199.79,199.79,199.79
1785637800000,199.79,199.87,199.62,199.62
1785638700000,199.66,199.66,199.61,199.61
1785639600000,199.74,199.74,199.58,199.58
1785640500000,199.74,199.79,199.56,199.56
1785641400000,199.63,199.67,199.63,199.67
1785642300000,199.77,199.86,199.77,199.86
1785643200000,200.01,200.1,200.01,200.1
1785644100000,200.1,200.1,199.46,199.46
1785645000000,199.61,199.61,199.41,199.41
1785649500000,199.59,199.59,199.39,199.48
1785651300000,199.48,199.48,199.37,199.37
1785653100000,199.59,199.59,199.25,199.25
1785654900000,199.24,199.24,199.1,199.23
1785655800000,199.27,199.27,199.04,199.16
1785657600000,199.27,199.27,199.27,199.27
1785658500000,199.27,199.27,199.02,199.02
1785659400000,199.06,199.06,199.02,199.02
1785660300000,199.06,199.06,199.06,199.06
1785661200000,199.01,199.06,199.01,199.01
1785662100000,199.06,199.06,199.01,199.06
1785663000000,199.27,199.27,198.99,198.99
1785663900000,198.97,198.97,198.97,198.97
1785666600000,199.08,199.08,198.93,198.93
1785667500000,198.92,198.92,198.92,198.92
1785671100000,199.01,199.01,198.92,198.92
1785673800000,199.03,199.03,198.85,198.85
1785675600000,198.84,199.43,198.84,199.39
1785676500000,199.29,199.29,198.88,198.88
1785679200000,198.98,199.34,198.79,199.34
1785680100000,199.26,199.26,199.26,199.26
1785681000000,199.26,199.26,198.77,198.77
1785681900000,198.86,199.06,198.7,198.7
1785683700000,198.65,199.51,198.63,199.51
1785684600000,199.51,199.51,199.51,199.51
1785685500000,199.51,199.51,199.51,199.51
1785686400000,199.51,199.51,199.51,199.51
1785688200000,199.51,199.68,199.51,199.68
1785690900000,199.73,199.73,198.62,199.73
1785691800000,200.06,200.06,198.61,198.61
1785693600000,198.62,198.62,198.62,198.62
1785696300000,199.92,199.92,199.92,199.92
1785697200000,200.05,200.05,198.62,198.62
1785698100000,200.05,200.06,200.05,200.06
1785699000000,200.06,200.12,198.62,200.12
1785700800000,200.12,200.12,200.12,200.12
1785701700000,200.12,200.12,200.12,200.12
1785702600000,200.12,200.23,198.66,199.44
1785703500000,200.09,200.09,198.66,198.66
1785704400000,198.62,198.62,198.6,198.6
1785705300000,198.64,198.64,198.34,198.34
1785706200000,198.28,198.28,198.06,198.06
1785708900000,198.33,198.41,198.27,198.41
1785709800000,198.41,198.63,198.41,198.63
1785710700000,198.63,198.63,198.17,198.17
1785711600000,198.2,198.26,198.2,198.2
1785713400000,198.28,198.92,198.28,198.92
1785714300000,198.75,199.2,198.65,199.2
1785715200000,202.43,202.43,200.43,201.78
1785716100000,201.75,201.76,200.91,201.18
1785717000000,201.15,201.45,200.97,201.18
